HydroRes_inflow_NO,HydroRes_inflow_SE,HydroRes_inflow_FI,HydroRes_inflow_DK,HydroRes_inflow_IE,HydroRes_inflow_UK,HydroRes_inflow_NL,HydroRes_inflow_BE,HydroRes_inflow_LU,HydroRes_inflow_DE,HydroRes_inflow_PL,HydroRes_inflow_LV,HydroRes_inflow_EE,HydroRes_inflow_LT,HydroRes_inflow_CZ,HydroRes_inflow_AT,HydroRes_inflow_SK,HydroRes_inflow_HU,HydroRes_inflow_FR,HydroRes_inflow_CH,HydroRes_inflow_IT,HydroRes_inflow_SI,HydroRes_inflow_HR,HydroRes_inflow_RO,HydroRes_inflow_BG,HydroRes_inflow_GR,HydroRes_inflow_ES,HydroRes_inflow_PT
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
24619.23465,6973.530373,1306.612649,0,0,0,0,0,0,49.85442976,26.43305106,0,0,0,43.84127109,321.2156288,5.203735978,0,1450.682934,2846.989197,2306.462968,0,426.4069012,504.9320053,284.034742,586.8244817,1693.004388,354.5952381
